Date/Time,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,Weather
2012-01-12 12:00:00,-5.8,-8.9,79,4.0,32,4.8,100.22,-14.0,Snow
2012-01-12 13:00:00,-5.8,-8.6,81,4.0,33,1.2,100.09,-14.0,Snow
2012-01-12 14:00:00,-5.7,-8.5,81,4.0,28,1.2,99.97,-14.0,Snow
2012-01-12 15:00:00,-5.2,-7.6,83,4.0,26,0.8,99.9,-13.0,Moderate Snow
2012-01-12 16:00:00,-4.9,-7.3,83,5.0,33,0.6,99.88,-13.0,Moderate Snow
2012-01-12 17:00:00,-5.1,-7.6,83,5.0,33,1.0,99.83,-13.0,Snow
2012-01-12 18:00:00,-5.4,-8.1,81,5.0,35,1.2,99.76,-14.0,Snow
2012-01-12 19:00:00,-5.0,-7.6,82,5.0,30,4.0,99.72,-13.0,Snow
2012-01-12 20:00:00,-5.0,-7.8,81,4.0,28,6.4,99.64,-13.0,Snow
2012-01-12 21:00:00,-4.7,-7.6,80,5.0,24,6.4,99.56,-12.0,Snow
2012-01-12 22:00:00,-4.1,-6.8,81,5.0,26,25.0,99.47,-11.0,Snow
2012-01-12 23:00:00,-4.6,-7.0,83,4.0,28,3.2,99.4,-12.0,Snow
2012-01-13 00:00:00,-5.1,-7.5,83,4.0,28,2.4,99.3,-13.0,Snow
2012-01-13 01:00:00,-5.0,-7.7,81,4.0,24,4.8,99.24,-12.0,Snow
2012-01-13 02:00:00,-4.8,-7.5,81,4.0,22,25.0,99.22,-12.0,Snow
2012-01-13 03:00:00,-4.5,-6.9,83,3.0,19,4.8,99.19,-11.0,"Freezing Drizzle,Snow"
2012-01-13 04:00:00,-5.0,-7.4,83,4.0,24,11.3,99.13,-12.0,Cloudy
2012-01-13 05:00:00,-5.1,-7.7,82,3.0,20,12.9,99.06,-12.0,Cloudy
2012-01-13 06:00:00,-5.4,-7.8,83,3.0,22,16.1,98.94,-12.0,Cloudy
2012-01-13 07:00:00,-5.1,-7.7,82,3.0,22,16.1,98.84,-12.0,Cloudy
2012-01-13 08:00:00,-5.1,-7.5,83,3.0,26,8.0,98.69,-13.0,Freezing Rain
2012-01-13 09:00:00,-5.0,-7.3,84,3.0,32,4.8,98.56,-13.0,"Freezing Rain,Snow Grains"
2012-01-13 10:00:00,-4.8,-7.2,83,3.0,26,12.9,98.44,-12.0,Freezing Drizzle
2012-01-13 11:00:00,-4.8,-7.3,83,3.0,28,9.7,98.22,-12.0,Freezing Rain
2012-01-13 12:00:00,-4.8,-7.5,81,1.0,24,2.0,98.07,-12.0,Snow
2012-01-13 13:00:00,-4.9,-7.3,83,2.0,20,1.2,97.99,-11.0,Snow
2012-01-13 14:00:00,-4.8,-7.0,85,31.0,6,2.0,98.07,-8.0,Snow
2012-01-13 15:00:00,-4.3,-6.5,85,28.0,13,8.0,98.1,-9.0,Snow
2012-01-13 16:00:00,-3.7,-6.0,84,27.0,11,6.4,98.16,-8.0,Snow
2012-01-13 17:00:00,-2.9,-4.8,87,26.0,15,1.6,98.23,-8.0,Snow
2012-01-13 18:00:00,-1.7,-3.3,89,26.0,26,16.1,98.32,-8.0,Snow
2012-01-13 19:00:00,-2.5,-4.5,86,28.0,33,2.0,98.6,-10.0,Snow
2012-01-13 20:00:00,-3.2,-5.1,87,27.0,32,2.0,98.89,-11.0,Snow
2012-01-13 21:00:00,-4.8,-7.9,79,28.0,37,4.8,99.09,-14.0,"Snow,Blowing Snow"
2012-01-13 22:00:00,-5.5,-10.1,70,28.0,32,12.9,99.28,-14.0,Snow
2012-01-13 23:00:00,-7.6,-11.2,75,26.0,35,9.7,99.51,-17.0,"Snow,Blowing Snow"
2012-01-14 00:00:00,-8.9,-13.1,72,27.0,39,9.7,99.67,-19.0,"Snow,Blowing Snow"
2012-01-14 01:00:00,-9.7,-14.3,69,27.0,24,12.9,99.85,-18.0,Snow
2012-01-14 02:00:00,-11.2,-15.5,70,27.0,28,9.7,100.01,-21.0,"Snow,Blowing Snow"
2012-01-14 03:00:00,-12.0,-16.2,71,27.0,24,8.0,100.16,-21.0,"Snow,Blowing Snow"
2012-01-14 04:00:00,-13.4,-18.9,63,28.0,20,16.1,100.26,-22.0,Snow
2012-01-14 05:00:00,-14.3,-19.8,63,29.0,24,25.0,100.39,-24.0,Cloudy
2012-01-14 06:00:00,-15.2,-20.6,63,27.0,24,25.0,100.6,-25.0,Cloudy
2012-01-14 07:00:00,-16.8,-22.2,63,28.0,26,25.0,100.73,-28.0,Mostly Cloudy
2012-01-14 08:00:00,-17.9,-23.5,62,29.0,20,24.1,100.84,-28.0,Mostly Cloudy
2012-01-14 09:00:00,-18.0,-23.6,61,29.0,19,24.1,100.97,-28.0,Cloudy
2012-01-14 10:00:00,-18.0,-23.9,60,29.0,22,24.1,101.08,-28.0,Mostly Cloudy
2012-01-14 11:00:00,-17.8,-23.9,59,28.0,20,24.1,101.14,-28.0,Mostly Cloudy
2012-01-14 12:00:00,-17.5,-23.8,58,26.0,20,48.3,101.16,-27.0,Mostly Cloudy
2012-01-14 13:00:00,-17.1,-24.1,55,27.0,17,48.3,101.18,-26.0,Mainly Clear
2012-01-14 14:00:00,-16.7,-23.4,56,28.0,17,48.3,101.2,-26.0,Mostly Cloudy
2012-01-14 15:00:00,-16.7,-23.4,56,26.0,22,48.3,101.24,-27.0,Mostly Cloudy
2012-01-14 16:00:00,-16.7,-24.3,52,26.0,19,24.1,101.3,-26.0,Mostly Cloudy
2012-01-14 17:00:00,-17.4,-24.4,54,25.0,13,25.0,101.36,-25.0,Mostly Cloudy
2012-01-14 18:00:00,-17.7,-24.3,56,25.0,20,25.0,101.46,-28.0,Mainly Clear
2012-01-14 19:00:00,-18.3,-24.4,59,26.0,17,25.0,101.56,-28.0,Mainly Clear
2012-01-14 20:00:00,-19.6,-25.8,58,28.0,13,25.0,101.62,-28.0,Mainly Clear
2012-01-14 21:00:00,-20.0,-25.9,59,28.0,11,25.0,101.65,-28.0,Mostly Cloudy
2012-01-14 22:00:00,-19.9,-26.0,58,28.0,13,25.0,101.74,-28.0,Mostly Cloudy
2012-01-14 23:00:00,-20.3,-26.2,59,28.0,9,25.0,101.79,-27.0,Mostly Cloudy
2012-01-15 00:00:00,-21.2,-26.8,61,28.0,11,25.0,101.81,-29.0,Cloudy
2012-01-15 01:00:00,-21.1,-26.6,61,30.0,9,25.0,101.86,-28.0,Cloudy
2012-01-15 02:00:00,-21.4,-26.6,63,31.0,9,25.0,101.99,-28.0,Cloudy
2012-01-15 03:00:00,-20.7,-26.1,62,30.0,4,25.0,102.04,-24.0,Cloudy
2012-01-15 04:00:00,-21.0,-26.6,61,,0,25.0,102.12,,Cloudy
2012-01-15 05:00:00,-21.3,-26.5,63,27.0,6,25.0,102.19,-27.0,Mostly Cloudy
2012-01-15 06:00:00,-23.2,-28.5,62,30.0,7,25.0,102.28,-29.0,Mostly Cloudy
2012-01-15 07:00:00,-22.8,-28.0,62,31.0,9,25.0,102.37,-30.0,Mainly Clear
2012-01-15 08:00:00,-23.3,-28.5,62,29.0,7,24.1,102.45,-29.0,Clear
2012-01-15 09:00:00,-22.2,-27.8,60,29.0,9,48.3,102.57,-29.0,Mainly Clear
2012-01-15 10:00:00,-20.6,-26.8,58,27.0,9,48.3,102.66,-27.0,Mainly Clear
2012-01-15 11:00:00,-19.3,-26.1,55,26.0,9,48.3,102.68,-26.0,Mainly Clear
2012-01-15 12:00:00,-18.0,-25.5,52,26.0,13,48.3,102.67,-26.0,Mainly Clear
2012-01-15 13:00:00,-16.8,-24.2,53,27.0,20,48.3,102.65,-26.0,Mainly Clear
2012-01-15 14:00:00,-16.0,-23.4,53,25.0,26,48.3,102.66,-27.0,Mainly Clear
2012-01-15 15:00:00,-15.4,-22.8,53,27.0,24,48.3,102.71,-26.0,Clear
2012-01-15 16:00:00,-15.1,-22.8,52,26.0,24,48.3,102.79,-25.0,Clear
2012-01-15 17:00:00,-16.2,-23.2,55,25.0,15,25.0,102.85,-24.0,Clear
2012-01-15 18:00:00,-16.3,-22.9,57,25.0,17,25.0,102.89,-25.0,Clear
2012-01-15 19:00:00,-16.3,-22.7,58,26.0,20,25.0,102.94,-26.0,Clear
2012-01-15 20:00:00,-16.7,-22.4,61,25.0,17,25.0,102.98,-26.0,Clear
2012-01-15 21:00:00,-16.9,-22.2,63,27.0,15,25.0,103.02,-25.0,Clear
2012-01-15 22:00:00,-16.9,-21.7,66,26.0,17,25.0,103.07,-26.0,Clear
2012-01-15 23:00:00,-16.9,-21.4,68,27.0,15,25.0,103.09,-25.0,Clear
2012-01-16 00:00:00,-17.1,-21.9,66,26.0,15,25.0,103.09,-26.0,Clear
2012-01-16 01:00:00,-17.8,-22.7,65,25.0,6,25.0,103.05,-22.0,Clear
2012-01-16 02:00:00,-18.5,-23.0,68,26.0,6,25.0,103.08,-23.0,Clear
2012-01-16 03:00:00,-19.2,-23.8,67,27.0,6,25.0,103.07,-24.0,Clear
2012-01-16 04:00:00,-18.7,-23.5,66,,0,25.0,103.05,,Clear
2012-01-16 05:00:00,-19.1,-23.3,69,,0,25.0,103.02,,Clear
2012-01-16 06:00:00,-18.7,-23.2,68,,0,25.0,103.01,,Clear
2012-01-16 07:00:00,-17.9,-21.5,73,9.0,4,48.3,102.96,-21.0,Mainly Clear
2012-01-16 08:00:00,-17.9,-22.6,67,16.0,9,48.3,102.9,-24.0,Mostly Cloudy
2012-01-16 09:00:00,-14.4,-20.7,59,14.0,22,48.3,102.75,-24.0,Cloudy
2012-01-16 10:00:00,-13.6,-18.7,65,14.0,19,48.3,102.62,-22.0,Mostly Cloudy
2012-01-16 11:00:00,-12.7,-17.7,66,14.0,20,48.3,102.44,-21.0,Mostly Cloudy
2012-01-16 12:00:00,-10.7,-16.9,60,14.0,19,48.3,102.17,-19.0,Mostly Cloudy
2012-01-16 13:00:00,-10.1,-16.1,61,12.0,13,48.3,101.92,-16.0,Cloudy
2012-01-16 14:00:00,-9.0,-13.8,68,11.0,13,48.3,101.71,-15.0,Mostly Cloudy
2012-01-16 15:00:00,-8.0,-13.8,63,12.0,17,48.3,101.49,-15.0,Cloudy
2012-01-16 16:00:00,-7.1,-14.1,57,13.0,9,48.3,101.41,-11.0,Cloudy
2012-01-16 17:00:00,-7.6,-14.8,56,10.0,4,25.0,101.34,-10.0,Mostly Cloudy
2012-01-16 18:00:00,-12.5,-17.5,66,2.0,15,25.0,101.31,-20.0,Mainly Clear
2012-01-16 19:00:00,-14.8,-19.1,70,3.0,15,25.0,101.23,-23.0,Mainly Clear
2012-01-16 20:00:00,-14.0,-18.3,70,1.0,13,25.0,101.19,-21.0,Cloudy
2012-01-16 21:00:00,-12.9,-17.1,71,2.0,11,25.0,101.12,-19.0,Cloudy
2012-01-16 22:00:00,-12.2,-16.5,70,1.0,9,25.0,101.05,-17.0,Cloudy
2012-01-16 23:00:00,-11.5,-15.7,71,36.0,7,25.0,100.98,-16.0,Cloudy
2012-01-17 00:00:00,-10.8,-15.0,71,36.0,9,25.0,100.94,-16.0,Cloudy
2012-01-17 01:00:00,-10.4,-14.6,71,2.0,9,25.0,100.88,-15.0,Cloudy
2012-01-17 02:00:00,-9.7,-13.7,73,2.0,9,25.0,100.84,-15.0,Cloudy
2012-01-17 03:00:00,-9.2,-13.2,73,1.0,6,25.0,100.84,-13.0,Cloudy
2012-01-17 04:00:00,-9.0,-12.2,78,2.0,6,6.4,100.8,-12.0,Freezing Drizzle
2012-01-17 05:00:00,-8.3,-10.4,85,1.0,6,3.6,100.75,-12.0,"Freezing Drizzle,Snow"
2012-01-17 06:00:00,-7.7,-9.9,84,36.0,6,2.4,100.72,-11.0,"Freezing Drizzle,Snow"
2012-01-17 07:00:00,-7.5,-9.6,85,1.0,9,2.0,100.69,-12.0,Snow
2012-01-17 08:00:00,-7.4,-9.6,84,2.0,9,2.4,100.65,-12.0,Snow
2012-01-17 09:00:00,-7.0,-9.5,82,2.0,15,4.0,100.59,-13.0,Snow
2012-01-17 10:00:00,-6.5,-9.0,82,2.0,15,1.2,100.6,-12.0,Snow
2012-01-17 11:00:00,-6.1,-8.5,83,2.0,15,2.4,100.53,-12.0,Snow
2012-01-17 12:00:00,-5.3,-7.9,82,3.0,19,2.8,100.38,-12.0,Snow
2012-01-17 13:00:00,-5.1,-7.7,82,4.0,22,2.4,100.23,-12.0,Snow
2012-01-17 14:00:00,-4.3,-6.5,85,4.0,22,1.6,100.05,-11.0,Snow
2012-01-17 15:00:00,-3.7,-6.0,84,5.0,24,1.2,99.9,-11.0,Snow
2012-01-17 16:00:00,-3.5,-6.0,83,5.0,28,1.2,99.69,-11.0,Snow
2012-01-17 17:00:00,-3.6,-5.9,84,4.0,22,1.6,99.57,-10.0,Snow
2012-01-17 18:00:00,-3.5,-5.8,84,4.0,22,2.4,99.38,-10.0,Snow
2012-01-17 19:00:00,-3.3,-5.6,84,4.0,24,4.8,99.22,-10.0,"Freezing Drizzle,Snow"
2012-01-17 20:00:00,-3.6,-5.7,85,4.0,24,3.2,98.98,-10.0,Freezing Rain
2012-01-17 21:00:00,-2.9,-4.9,86,5.0,26,2.8,98.71,-10.0,Freezing Rain
2012-01-17 22:00:00,-1.6,-3.2,89,4.0,17,3.2,98.47,-7.0,Freezing Rain
2012-01-17 23:00:00,-0.6,-2.1,90,5.0,7,2.8,98.32,-3.0,"Freezing Rain,Fog"
2012-01-18 00:00:00,2.1,0.7,90,25.0,11,8.0,98.31,,Fog
2012-01-18 01:00:00,3.7,-2.1,66,23.0,83,25.0,98.36,,Mostly Cloudy
2012-01-18 02:00:00,0.5,-4.0,72,25.0,70,25.0,98.62,,Mostly Cloudy
2012-01-18 03:00:00,-3.5,-8.2,70,25.0,57,25.0,99.0,-13.0,Mostly Cloudy
2012-01-18 04:00:00,-6.1,-10.9,69,26.0,48,25.0,99.36,-16.0,Snow
2012-01-18 05:00:00,-7.7,-12.4,69,25.0,46,19.3,99.7,-18.0,Snow
2012-01-18 06:00:00,-8.5,-13.9,65,27.0,39,19.3,100.0,-19.0,Mostly Cloudy
2012-01-18 07:00:00,-9.8,-15.4,64,26.0,39,19.3,100.22,-20.0,Mainly Clear
2012-01-18 08:00:00,-10.9,-16.6,63,27.0,35,24.1,100.43,-21.0,Mainly Clear
2012-01-18 09:00:00,-11.2,-17.2,61,26.0,43,24.1,100.65,-23.0,Mainly Clear
2012-01-18 10:00:00,-11.2,-17.2,61,27.0,35,24.1,100.78,-22.0,Mainly Clear
2012-01-18 11:00:00,-11.1,-17.7,58,28.0,39,24.1,100.92,-22.0,Mainly Clear
2012-01-18 12:00:00,-11.0,-17.8,57,28.0,37,24.1,101.0,-22.0,Mainly Clear
2012-01-18 13:00:00,-10.6,-17.8,55,27.0,32,24.1,101.09,-21.0,Mainly Clear
2012-01-18 14:00:00,-10.3,-17.6,55,27.0,28,48.3,101.19,-20.0,Mainly Clear
2012-01-18 15:00:00,-10.4,-18.0,54,27.0,30,48.3,101.32,-20.0,Mainly Clear
2012-01-18 16:00:00,-10.6,-18.4,53,27.0,26,48.3,101.45,-20.0,Mainly Clear
2012-01-18 17:00:00,-11.3,-18.8,54,26.0,26,48.3,101.54,-21.0,Clear
2012-01-18 18:00:00,-12.0,-18.2,60,26.0,22,25.0,101.67,-21.0,Clear
2012-01-18 19:00:00,-12.7,-18.7,61,25.0,22,25.0,101.78,-22.0,Clear
2012-01-18 20:00:00,-13.4,-19.2,62,24.0,17,25.0,101.83,-21.0,Clear
2012-01-18 21:00:00,-13.7,-19.3,63,26.0,17,25.0,101.89,-22.0,Clear
2012-01-18 22:00:00,-14.2,-19.8,62,27.0,13,25.0,101.92,-21.0,Clear
2012-01-18 23:00:00,-14.9,-19.9,66,32.0,6,25.0,101.93,-19.0,Clear
2012-01-19 00:00:00,-16.6,-20.9,69,13.0,7,25.0,101.94,-22.0,Clear
2012-01-19 01:00:00,-15.2,-18.4,76,20.0,4,25.0,101.89,-18.0,Clear
2012-01-19 02:00:00,-14.3,-17.4,77,9.0,6,25.0,101.86,-18.0,Clear
2012-01-19 03:00:00,-18.0,-21.6,73,5.0,6,25.0,101.83,-23.0,Clear
2012-01-19 04:00:00,-15.4,-18.3,78,11.0,7,25.0,101.81,-20.0,Clear
2012-01-19 05:00:00,-16.6,-19.9,76,14.0,6,25.0,101.85,-21.0,Clear
2012-01-19 06:00:00,-15.3,-19.7,69,12.0,6,25.0,101.83,-20.0,Clear
2012-01-19 07:00:00,-14.6,-19.2,68,12.0,6,24.1,101.84,-19.0,Clear
2012-01-19 08:00:00,-13.7,-18.4,68,13.0,19,48.3,101.84,-22.0,Clear
2012-01-19 09:00:00,-12.7,-17.2,69,11.0,17,48.3,101.73,-21.0,Clear
2012-01-19 10:00:00,-11.7,-17.2,64,13.0,20,48.3,101.68,-20.0,Mainly Clear
2012-01-19 11:00:00,-11.0,-16.9,62,11.0,26,48.3,101.56,-20.0,Mostly Cloudy
2012-01-19 12:00:00,-8.8,-15.4,59,12.0,15,48.3,101.42,-15.0,Mostly Cloudy
2012-01-19 13:00:00,-7.3,-14.7,55,12.0,20,48.3,101.22,-14.0,Mostly Cloudy
2012-01-19 14:00:00,-7.0,-14.9,53,11.0,20,48.3,101.03,-14.0,Mostly Cloudy
2012-01-19 15:00:00,-6.7,-15.0,52,11.0,26,48.3,100.88,-15.0,Cloudy
2012-01-19 16:00:00,-6.7,-14.9,52,12.0,24,24.1,100.76,-14.0,Cloudy
2012-01-19 17:00:00,-6.9,-14.7,54,9.0,17,24.1,100.7,-13.0,Cloudy
2012-01-19 18:00:00,-5.0,-12.9,54,14.0,19,25.0,100.66,-11.0,Cloudy
2012-01-19 19:00:00,-3.6,-12.7,49,16.0,30,25.0,100.61,-11.0,Snow
2012-01-19 20:00:00,-3.7,-11.9,53,17.0,30,16.1,100.63,-11.0,Snow
2012-01-19 21:00:00,-5.0,-8.4,77,16.0,24,2.0,100.6,-12.0,Snow
2012-01-19 22:00:00,-4.2,-9.3,68,16.0,32,25.0,100.51,-12.0,Snow
2012-01-19 23:00:00,-4.1,-8.9,69,17.0,26,25.0,100.47,-11.0,Snow
2012-01-20 00:00:00,-4.1,-8.6,71,16.0,26,25.0,100.5,-11.0,Mostly Cloudy
2012-01-20 01:00:00,-4.1,-8.3,73,19.0,20,25.0,100.54,-10.0,Snow
2012-01-20 02:00:00,-3.9,-8.1,73,26.0,22,9.7,100.64,-10.0,Snow
2012-01-20 03:00:00,-4.8,-9.9,67,27.0,19,25.0,100.75,-11.0,Mostly Cloudy
2012-01-20 04:00:00,-6.0,-10.2,72,27.0,19,16.1,100.87,-13.0,Snow
2012-01-20 05:00:00,-6.3,-12.2,63,26.0,33,25.0,100.98,-15.0,Snow
2012-01-20 06:00:00,-7.6,-14.3,59,26.0,28,25.0,101.13,-16.0,Cloudy
2012-01-20 07:00:00,-8.6,-15.6,57,25.0,28,25.0,101.27,-17.0,Mostly Cloudy
2012-01-20 08:00:00,-10.4,-16.2,62,26.0,33,24.1,101.47,-20.0,Mainly Clear
2012-01-20 09:00:00,-12.2,-18.1,61,27.0,32,24.1,101.59,-23.0,Clear
2012-01-20 10:00:00,-13.7,-20.3,57,25.0,33,24.1,101.72,-25.0,Mainly Clear
2012-01-20 11:00:00,-14.2,-21.2,55,25.0,32,24.1,101.84,-25.0,Clear
2012-01-20 12:00:00,-15.2,-22.1,56,26.0,30,24.1,101.88,-26.0,Clear
2012-01-20 13:00:00,-15.8,-23.7,51,27.0,30,24.1,101.96,-27.0,Clear
2012-01-20 14:00:00,-15.5,-24.1,48,26.0,30,48.3,101.98,-27.0,Mainly Clear
2012-01-20 15:00:00,-15.0,-23.9,47,26.0,30,48.3,102.09,-26.0,Mainly Clear
2012-01-20 16:00:00,-14.8,-24.1,45,25.0,24,48.3,102.15,-25.0,Mainly Clear
2012-01-20 17:00:00,-15.4,-24.3,46,24.0,17,48.3,102.21,-24.0,Mainly Clear
2012-01-20 18:00:00,-15.9,-24.3,48,23.0,13,25.0,102.27,-23.0,Mainly Clear
2012-01-20 19:00:00,-16.3,-24.2,51,25.0,13,25.0,102.33,-24.0,Mainly Clear
2012-01-20 20:00:00,-16.9,-24.8,50,27.0,9,25.0,102.34,-23.0,Mainly Clear
2012-01-20 21:00:00,-18.5,-25.6,54,29.0,9,25.0,102.37,-25.0,Mainly Clear
2012-01-20 22:00:00,-18.1,-25.1,54,32.0,9,25.0,102.36,-24.0,Mainly Clear
2012-01-20 23:00:00,-17.4,-24.5,54,32.0,6,25.0,102.37,-22.0,Mostly Cloudy
2012-01-21 00:00:00,-16.4,-23.7,53,1.0,6,25.0,102.29,-21.0,Cloudy
2012-01-21 01:00:00,-16.1,-23.6,52,,0,25.0,102.26,,Cloudy
2012-01-21 02:00:00,-15.3,-22.8,53,,0,25.0,102.27,,Cloudy
2012-01-21 03:00:00,-15.9,-21.9,60,13.0,7,25.0,102.23,-21.0,Cloudy
2012-01-21 04:00:00,-15.3,-21.8,58,11.0,7,25.0,102.18,-20.0,Cloudy
2012-01-21 05:00:00,-14.8,-22.9,50,11.0,11,25.0,102.08,-21.0,Cloudy
2012-01-21 06:00:00,-14.3,-22.0,52,9.0,9,25.0,101.98,-20.0,Cloudy
2012-01-21 07:00:00,-13.9,-22.1,50,10.0,9,25.0,102.04,-20.0,Cloudy
2012-01-21 08:00:00,-14.0,-21.8,52,7.0,9,25.0,102.06,-20.0,Cloudy
2012-01-21 09:00:00,-15.9,-21.0,65,36.0,13,24.1,102.11,-23.0,Snow
2012-01-21 10:00:00,-16.3,-21.4,65,3.0,17,24.1,102.12,-25.0,Snow
2012-01-21 11:00:00,-15.9,-21.2,64,2.0,19,24.1,102.09,-25.0,Snow
2012-01-21 12:00:00,-14.6,-20.3,62,3.0,15,24.1,102.03,-22.0,Mostly Cloudy
2012-01-21 13:00:00,-13.4,-19.8,59,3.0,15,24.1,102.01,-21.0,Mainly Clear
2012-01-21 14:00:00,-12.5,-19.7,55,3.0,13,24.1,102.01,-19.0,Clear
2012-01-21 15:00:00,-11.8,-18.9,56,3.0,11,24.1,102.06,-18.0,Clear
2012-01-21 16:00:00,-11.6,-18.8,55,4.0,7,48.3,102.11,-16.0,Clear
2012-01-21 17:00:00,-12.1,-19.8,53,4.0,11,48.3,102.16,-18.0,Clear
2012-01-21 18:00:00,-13.0,-20.2,55,2.0,6,25.0,102.24,-17.0,Clear
2012-01-21 19:00:00,-13.4,-19.9,58,7.0,4,25.0,102.27,-16.0,Clear
2012-01-21 20:00:00,-18.5,-24.4,60,31.0,4,25.0,102.36,-22.0,Clear
2012-01-21 21:00:00,-16.0,-20.8,66,35.0,9,25.0,102.47,-22.0,Clear
2012-01-21 22:00:00,-17.6,-23.3,61,,0,25.0,102.52,,Clear
2012-01-21 23:00:00,-17.4,-21.7,69,,0,25.0,102.54,,Mainly Clear
2012-01-22 00:00:00,-18.3,-22.5,70,,0,25.0,102.57,,Clear
2012-01-22 01:00:00,-17.5,-21.3,72,33.0,4,25.0,102.64,-21.0,Clear
2012-01-22 02:00:00,-18.5,-22.6,70,,0,25.0,102.71,,Clear
2012-01-22 03:00:00,-18.4,-23.0,67,,0,16.1,102.75,,Cloudy
2012-01-22 04:00:00,-17.2,-21.5,69,,0,25.0,102.79,,Mainly Clear
2012-01-22 05:00:00,-19.5,-23.4,71,33.0,6,16.1,102.84,-24.0,Mainly Clear
2012-01-22 06:00:00,-19.0,-22.9,71,1.0,6,0.8,102.85,-24.0,Freezing Fog
2012-01-22 07:00:00,-18.6,-22.8,69,2.0,6,12.9,102.91,-23.0,Mainly Clear
2012-01-22 08:00:00,-18.5,-22.0,74,2.0,4,24.1,102.98,-22.0,Mainly Clear
2012-01-22 09:00:00,-16.2,-19.2,78,2.0,7,48.3,103.01,-21.0,Mostly Cloudy
2012-01-22 10:00:00,-14.5,-17.2,80,4.0,9,8.0,103.02,-20.0,Fog
2012-01-22 11:00:00,-13.0,-15.5,81,2.0,6,8.0,103.04,-17.0,Fog
2012-01-22 12:00:00,-11.5,-15.4,73,2.0,9,8.0,102.97,-17.0,Haze
2012-01-22 13:00:00,-11.2,-16.0,68,3.0,11,8.0,102.86,-17.0,Haze
2012-01-22 14:00:00,-9.4,-14.8,65,9.0,9,16.1,102.74,-14.0,Cloudy
2012-01-22 15:00:00,-8.7,-14.5,63,8.0,9,16.1,102.65,-13.0,Cloudy
2012-01-22 16:00:00,-8.0,-14.7,59,8.0,6,19.3,102.6,-11.0,Cloudy
2012-01-22 17:00:00,-9.5,-15.8,60,3.0,19,19.3,102.57,-17.0,Cloudy
2012-01-22 18:00:00,-10.4,-16.1,63,4.0,19,19.3,102.52,-18.0,Mostly Cloudy
2012-01-22 19:00:00,-10.4,-16.2,62,4.0,19,19.3,102.47,-18.0,Mostly Cloudy
2012-01-22 20:00:00,-12.3,-16.8,69,2.0,15,19.3,102.44,-20.0,Mainly Clear
2012-01-22 21:00:00,-12.9,-17.2,70,2.0,15,16.1,102.38,-20.0,Clear
2012-01-22 22:00:00,-13.2,-17.0,73,1.0,13,16.1,102.33,-20.0,Mostly Cloudy
2012-01-22 23:00:00,-13.3,-17.1,73,36.0,9,16.1,102.28,-19.0,Mainly Clear
2012-01-23 00:00:00,-12.9,-17.0,71,1.0,11,25.0,102.22,-19.0,Mostly Cloudy
2012-01-23 01:00:00,-12.9,-17.2,70,3.0,11,25.0,102.14,-19.0,Mainly Clear
2012-01-23 02:00:00,-13.2,-17.1,72,3.0,13,25.0,102.1,-20.0,Mostly Cloudy
2012-01-23 03:00:00,-12.1,-16.0,73,3.0,13,25.0,101.99,-19.0,Cloudy
2012-01-23 04:00:00,-11.2,-15.2,72,3.0,11,25.0,101.88,-17.0,Cloudy
2012-01-23 05:00:00,-9.9,-13.9,73,3.0,11,25.0,101.79,-15.0,Cloudy
2012-01-23 06:00:00,-8.8,-12.8,73,3.0,7,25.0,101.76,-13.0,Cloudy
2012-01-23 07:00:00,-8.1,-12.1,73,3.0,13,25.0,101.67,-14.0,Mostly Cloudy
2012-01-23 08:00:00,-7.2,-11.1,74,1.0,11,24.1,101.69,-12.0,Mostly Cloudy
2012-01-23 09:00:00,-4.9,-9.2,72,3.0,11,48.3,101.59,-9.0,Mostly Cloudy
2012-01-23 10:00:00,-3.6,-7.9,72,2.0,9,48.3,101.58,-7.0,Mostly Cloudy
2012-01-23 11:00:00,1.2,-3.2,72,14.0,11,48.3,101.49,,Cloudy
2012-01-23 12:00:00,2.3,-2.4,71,9.0,6,48.3,101.33,,Cloudy
2012-01-23 13:00:00,2.5,-1.5,75,14.0,22,48.3,101.14,,Cloudy
2012-01-23 14:00:00,2.7,-1.1,76,14.0,26,48.3,101.01,,Rain
2012-01-23 15:00:00,2.7,-0.9,77,14.0,30,24.1,100.86,,Rain
2012-01-23 16:00:00,3.1,-0.3,78,14.0,28,24.1,100.71,,Cloudy
2012-01-23 17:00:00,3.1,-0.4,78,14.0,28,16.1,100.61,,Rain
2012-01-23 18:00:00,3.0,1.2,88,13.0,19,4.0,100.54,,"Rain,Fog"
2012-01-23 19:00:00,3.2,1.4,88,12.0,22,8.0,100.43,,"Rain,Fog"
2012-01-23 20:00:00,2.9,1.2,89,12.0,26,9.7,100.32,,"Drizzle,Fog"
2012-01-23 21:00:00,3.3,1.7,89,12.0,24,11.3,100.22,,Drizzle
2012-01-23 22:00:00,3.6,2.2,91,14.0,28,25.0,100.1,,Cloudy
2012-01-23 23:00:00,4.0,2.5,90,14.0,22,25.0,100.08,,Cloudy
2012-01-24 00:00:00,3.5,2.3,92,15.0,17,12.9,100.04,,Rain
2012-01-24 01:00:00,3.1,1.9,92,15.0,19,16.1,100.04,,Cloudy
